"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048813","dendrite morphogenesis","53/1506","144/18860",0.368055555555556,4.60924819241552,12.8074743585244,2.05840448222926e-22,1.00300436588626e-19,8.41089678384586e-20,"YWHAH/CDC42/KIDINS220/ELAVL4/MAP2/CDK5R1/CAMK2B/SULT4A1/PPP3CA/MAPRE3/NSMF/PPFIA2/TANC2/KIF1A/PHACTR1/CTNND2/PARP6/PAK3/CTNNA2/SEMA3A/DBN1/TNIK/CDK5/KLF7/HECW1/MAPK8IP2/ARC/PAFAH1B1/DLG4/PTPRD/DHX36/DPYSL5/DTNBP1/ABI2/TMEM106B/ADGRB3/SRCIN1/NGEF/NLGN1/FARP1/GSK3B/EFNA1/SEMA4D/FYN/CC2D1A/NEDD4L/LZTS1/CDKL5/ARHGAP33/STAU2/RAP2A/NUMBL/CAPRIN1",53
"GO:0048167","regulation of synaptic plasticity","65/1506","231/18860",0.281385281385281,3.52385551588739,11.3696665347488,6.24437507379934e-20,2.78915419963037e-17,2.33890189167747e-17,"NEUROD2/MAP1B/MAPT/VAMP2/RAB3A/NSG1/CALM1/YWHAH/SNAP25/SNCA/SYP/STXBP1/CALM2/CALM3/GRIA1/CAMK2B/JPH4/YWHAG/GRIN2B/MEF2C/NSMF/APP/SYT4/GRIA3/PRKCZ/CPLX2/PPP3CB/DBN1/SLC24A2/CDK5/MAP1A/ABHD6/ARC/PRRT1/DLG4/SHANK2/PLK2/RAB11A/KCNQ3/CALB2/LRRTM2/SLITRK4/PRKAR1B/PRNP/NCDN/PRRT2/GRM5/TNR/CAMK2G/SLC4A10/SLC8A2/TSHZ3/ADCY1/ADORA1/SYNGAP1/GSK3B/BRSK1/LZTS1/GIPC1/KIT/PICK1/PPFIA3/STAU2/MPP2/HRAS",65
"GO:0031346","positive regulation of cell projection organization","83/1506","367/18860",0.226158038147139,2.83223147374173,10.441952325299,1.64703437392639e-18,6.79084941865033e-16,5.69460467746208e-16,"STMN2/MAP1B/GPM6A/MAPT/BCL11A/CDC42/KIDINS220/FNBP1L/SHTN1/CAMK2B/SERPINI1/RUFY3/FEZ1/ARPC2/TUBB2B/AUTS2/MAPRE3/GDI1/ATP8A2/LRRC7/NEGR1/NTRK3/APBB1/PARP6/MIEN1/DPYSL3/CNTN1/L1CAM/PPP2R5B/DBN1/TNIK/CDC42EP3/BRK1/APC/PAFAH1B1/DLG4/ISLR2/RAB11A/FSCN1/PTPRD/DHX36/PLXND1/CCDC88A/PIK3R1/ROBO2/ABI2/NDRG4/MACF1/TMEM106B/CXCL12/ACTR3/CCP110/PLPPR5/NLGN1/CAMK1/ARHGAP35/PRKCI/GSK3B/BMPR2/SEMA4D/FYN/SHOC2/CAMK1D/CDKL5/KIT/ARHGEF7/DMD/PAK1/STAU2/AP2A1/RAP2A/ATMIN/NEFL/ZEB2/HRAS/TMEM30A/RAPGEF1/NRDC/NUMBL/ZMYND8/EPS8L1/SCARB2/CAPRIN1",83
"GO:0051648","vesicle localization","61/1506","223/18860",0.273542600896861,3.42563974297131,10.734028604284,4.01360964587102e-18,1.53663912156205e-15,1.28857993893754e-15,"RAB3A/KIF5C/SNAP25/NRXN1/SNCA/KIFAP3/KIF3A/MAP2/FNBP1L/STXBP1/PCLO/PPFIA2/TANC2/KIF1A/SYT4/TRAPPC4/KIF5A/CLASP2/RAB11B/CDK5/SYN1/PINK1/SYNDIG1/LIN7B/ATP9A/PAFAH1B1/DCTN1/DNM1/DNM3/RAB1A/RAB11A/ATP13A2/RAB7A/KIF3B/LIN7A/DYNC1I1/MYO5A/CEP19/DTNBP1/SYT11/CADPS/KIFC2/CCDC186/CHMP2A/TSG101/TRAPPC1/NLGN1/BLOC1S2/KIF1B/SYBU/BRSK1/AP3B2/SMPD3/VPS4A/TRAPPC3/TRAPPC6B/TRIM46/PDZD11/EXOC7/NLGN2/AP1AR",61
"GO:0051963","regulation of synapse assembly","54/1506","181/18860",0.298342541436464,3.73621535955625,10.8964435291396,5.04584890786424e-18,1.80305000974349e-15,1.51198419905827e-15,"MAP1B/CRMP1/NRXN1/SNCA/RTN4/NRXN2/MEF2C/APP/NEGR1/NTRK3/SRGAP1/FLRT2/CYFIP2/MYCBP2/LRRTM4/SYNDIG1/SLIT1/LIN7B/LRRC24/RTN4RL2/EPHA7/NEDD8/PTPRD/LRRTM2/SLITRK4/LIN7A/ROBO2/SRGAP2C/RAC3/SRGAP2/ADGRB3/PRKCA/NLGN1/FARP1/SEMA4D/CC2D1A/ADGRB2/CLSTN1/LZTS1/LRRC4B/LHFPL4/SLC12A5/ARHGAP33/STAU2/PTPN1/LRFN1/PDZD11/RAP2A/SEMA4C/MARK1/SRGAP2B/LRFN4/NUMBL/NLGN2",54
"GO:0007411","axon guidance","63/1506","243/18860",0.259259259259259,3.24676602233043,10.3843221940336,2.08616194871654e-17,6.98864252820041e-15,5.86046810593397e-15,"GAP43/NFIB/KIF5C/NRXN1/TBR1/FOXG1/FEZF2/NCAM1/BCL11B/CDK5R1/NELL2/FEZ1/TUBB2B/APP/DRAXIN/NEO1/NFASC/KIF5A/FLRT2/CYFIP2/EFNA3/CNTN1/L1CAM/MYCBP2/EPHA5/SEMA3A/NRCAM/CDK5/PTPRO/KLF7/EFNB2/SLIT1/EPHA7/LHX2/B4GAT1/UNC5A/PLXNA4/ROBO2/DPYSL5/RAC3/CHL1/KIFC2/CXCL12/NRP2/NDP/TNR/ARHGAP35/EFNA1/EFNB3/BMPR2/SEMA4D/FYN/NOVA2/ARHGEF25/EVL/CELSR3/KALRN/SEMA4C/B3GNT2/USP33/RPS6KA5/WNT7B/SEMA6B",63
"GO:0106027","neuron projection organization","37/1506","93/18860",0.397849462365591,4.98236444901398,11.3411493383992,2.27672700214541e-17,7.17838631264671e-15,6.01958160938756e-15,"CDC42/CDK5R1/CAMK2B/ATP1A3/GRIN2B/MAPRE3/APP/PPFIA2/TANC2/KIF1A/CTNND2/PAK3/DBN1/CDK5/MAP1A/ARC/HOMER1/PAFAH1B1/DLG4/DCTN1/PTPRD/DHX36/DTNBP1/PRNP/ABI2/SRCIN1/INSR/NGEF/NLGN1/GSK3B/EFNA1/FYN/PICK1/ARHGAP33/STAU2/ZMYND8/CAPRIN1",37
"GO:0097485","neuron projection guidance","63/1506","244/18860",0.258196721311475,3.23345960420613,10.3443176822827,2.59875053585666e-17,7.73850159566205e-15,6.48927765386429e-15,"GAP43/NFIB/KIF5C/NRXN1/TBR1/FOXG1/FEZF2/NCAM1/BCL11B/CDK5R1/NELL2/FEZ1/TUBB2B/APP/DRAXIN/NEO1/NFASC/KIF5A/FLRT2/CYFIP2/EFNA3/CNTN1/L1CAM/MYCBP2/EPHA5/SEMA3A/NRCAM/CDK5/PTPRO/KLF7/EFNB2/SLIT1/EPHA7/LHX2/B4GAT1/UNC5A/PLXNA4/ROBO2/DPYSL5/RAC3/CHL1/KIFC2/CXCL12/NRP2/NDP/TNR/ARHGAP35/EFNA1/EFNB3/BMPR2/SEMA4D/FYN/NOVA2/ARHGEF25/EVL/CELSR3/KALRN/SEMA4C/B3GNT2/USP33/RPS6KA5/WNT7B/SEMA6B",63
"GO:0051656","establishment of organelle localization","85/1506","400/18860",0.2125,2.66118857901726,9.89247823769361,3.67905125960698e-17,1.03787972376281e-14,8.70335117923645e-15,"MAP1B/MAPT/RAB3A/UCHL1/KIF5C/SNAP25/CDC42/SNCA/KIFAP3/KIF3A/MAP2/FNBP1L/STXBP1/FEZ1/CHGA/YWHAZ/ACTR10/TUBA1A/PPFIA2/TANC2/KIF1A/SYT4/CPLX2/TRAPPC4/KIF5A/CLASP2/RAB11B/BICD1/CDK5/WASF1/PINK1/MAP4/SLIT1/LIN7B/RAB6A/SPAST/ATP9A/PAFAH1B1/DCTN1/DNM1/DNM3/RAB1A/DYNLT1/RAB11A/ATP13A2/RAB7A/KIF3B/LIN7A/DYNC1I1/MYO5A/SUN2/CEP19/DTNBP1/SNX4/SYT11/CADPS/KIFC2/SPIRE1/CCDC186/CHMP2A/BORCS8/TSG101/TRAPPC1/RHOT1/NLGN1/PDPK1/BLOC1S2/ARMCX3/KIF1B/SYBU/AP3B2/KIT/DYNC1H1/SMPD3/VPS4A/TRAPPC3/TRAPPC6B/TRIM46/PDZD11/EXOC7/NEFL/MARK1/FMN2/NSFL1C/AP1AR",85
"GO:0006887","exocytosis","80/1506","370/18860",0.216216216216216,2.70772764796669,9.77289056733836,1.11789996069289e-16,2.99597189465694e-14,2.51233306955718e-14,"VAMP2/SYT1/RAB3A/SNAP25/SNCA/SYP/STXBP1/CALM3/GNAO1/PPP3CA/CHGA/SV2A/PCLO/PPFIA2/SYT5/SYT4/VSNL1/CPLX2/PPP3CB/SYNGR3/CLASP2/RAB11B/BICD1/ITSN1/CORO1A/CDK5/SYT13/SYN1/PRKCB/SCAMP1/ADRA2A/STX1A/SCAMP5/LIN7B/ATP9A/RAB11A/ATP13A2/KCNQ3/RAB7A/LIN7A/DOC2A/RAB26/DTNBP1/PRRT2/SNX4/SYT11/CADPS/SRCIN1/CHMP2A/PRKCA/TSG101/CACNA1B/CPLX1/NLGN1/TMEM63B/NAPB/PDPK1/MICAL3/RAB10/NAPA/BRSK1/KIT/ERC2/SMPD3/RABEPK/VPS4A/PPFIA3/VTI1B/MICAL1/PAK1/RAB3D/NSF/FBXO45/EXOC7/RAB40C/SNAP47/WIPF3/CACNB4/RAB3B/GRIK5",80
"GO:0072657","protein localization to membrane","91/1506","458/18860",0.198689956331878,2.48824208261568,9.49829877024056,2.4513342627085e-16,6.25673888005597e-14,5.24671543948135e-14,"VAMP2/CPE/NSG1/NRXN1/OLFM1/STXBP1/CAMK2B/THY1/SCN3B/ANK3/EPB41L3/NRXN2/SPTBN1/TMEM108/TMEM59/LRRC7/PRKCZ/VPS26B/ATP1B1/DLG2/OPTN/CDK5/EFR3B/ATP6AP1/NPTX1/FGF13/AP2M1/STX1A/ANK2/RAMP2/RAB6A/DLG4/GLRB/ARL6IP5/RAB11A/CLIP3/RRAGA/RAB7A/FRRS1L/STX7/CCDC88A/RAB26/ITGB1BP1/MYO5A/PIK3R1/PRNP/GRIPAP1/MACF1/RABEP1/AP2B1/REEP2/CAMK2G/ZDHHC4/TSPAN5/CACNB3/DPP6/TSPAN14/CPLX1/NLGN1/KCNB2/PRKCI/PDPK1/PRKCE/FARP1/CLTC/SPTBN4/RAB10/SYNGAP1/DPP10/FYN/TUB/EFCAB7/RAB6B/CLSTN1/WNK3/SORL1/BCL2L1/LHFPL4/PEX16/VPS4A/PICK1/VTI1B/NUMB/PACS1/NSF/FLOT1/HRAS/NLGN2/ZMYND8/GGA1/SCARB2",91
"GO:0051650","establishment of vesicle localization","55/1506","203/18860",0.270935960591133,3.39299615985974,10.0981341189275,2.8454231555511e-16,6.93248550625178e-14,5.81337649483407e-14,"RAB3A/KIF5C/SNAP25/SNCA/KIFAP3/KIF3A/MAP2/FNBP1L/STXBP1/PPFIA2/TANC2/KIF1A/SYT4/TRAPPC4/KIF5A/CLASP2/RAB11B/CDK5/PINK1/LIN7B/ATP9A/PAFAH1B1/DCTN1/DNM1/DNM3/RAB1A/RAB11A/ATP13A2/RAB7A/KIF3B/LIN7A/DYNC1I1/MYO5A/CEP19/DTNBP1/SYT11/CADPS/KIFC2/CCDC186/CHMP2A/TSG101/TRAPPC1/NLGN1/BLOC1S2/KIF1B/SYBU/AP3B2/SMPD3/VPS4A/TRAPPC3/TRAPPC6B/TRIM46/PDZD11/EXOC7/AP1AR",55
"GO:0016079","synaptic vesicle exocytosis","38/1506","105/18860",0.361904761904762,4.53222032504901,10.6919254052246,3.57165415339404e-16,8.25452975532376e-14,6.9220035458037e-14,"VAMP2/SYT1/RAB3A/SNAP25/SNCA/SYP/STXBP1/CALM3/PPP3CA/SV2A/PCLO/PPFIA2/SYT5/SYT4/CPLX2/SYNGR3/CDK5/SYT13/SYN1/PRKCB/STX1A/DOC2A/DTNBP1/PRRT2/SYT11/CADPS/CACNA1B/CPLX1/NLGN1/NAPB/NAPA/BRSK1/ERC2/PPFIA3/FBXO45/SNAP47/CACNB4/GRIK5",38
"GO:0007611","learning or memory","67/1506","284/18860",0.235915492957746,2.95442642575239,9.77629762478609,3.6960580993987e-16,8.25452975532376e-14,6.9220035458037e-14,"NEUROD2/MAPT/CNTNAP2/SNAP25/NRXN1/THRA/TBR1/ELAVL4/SLC17A7/GRIA1/JPH4/B3GAT1/GRIN2B/NRXN2/VDAC3/TUBA1A/CAMK2N1/MEF2C/ROGDI/APP/PJA2/SCN2A/SYT4/CAMK4/PRKAR2B/PPP3CB/GABRB3/BRINP1/TMOD2/DEAF1/SLC24A2/CDK5/MAP1A/RCAN1/MAPK8IP2/FGF13/ARC/PPP1R1B/PIANP/PRRT1/PAFAH1B1/DLG4/SHANK2/ARL6IP5/PLK2/SLITRK4/PRKAR1B/PTPRZ1/DTNBP1/PRNP/NDRG4/SYT11/GPI/ADGRB3/GRM5/TNR/PRKCA/INSR/SLC8A2/ADCY1/ATAD1/SYNGAP1/FYN/BRSK1/KIT/SLC12A5/CHST10",67
"GO:1901888","regulation of cell junction assembly","67/1506","285/18860",0.235087719298246,2.94406001724098,9.74181116138648,4.46518407666127e-16,9.57335466036176e-14,8.02793095046047e-14,"MAP1B/CNTNAP2/CRMP1/NRXN1/SNCA/RTN4/THY1/DMTN/NRXN2/MEF2C/APP/NEGR1/NTRK3/SRGAP1/FLRT2/CYFIP2/CLASP2/MYCBP2/PTPRA/LRRTM4/SYNDIG1/SLIT1/LIN7B/LRRC24/RTN4RL2/EPHA7/NEDD8/PTPRD/LRRTM2/SLITRK4/LIN7A/ITGB1BP1/ROBO2/SRGAP2C/RAC3/MACF1/SRGAP2/ADGRB3/PRKCA/NLGN1/FARP1/MAP4K4/SEMA4D/CC2D1A/CAMSAP3/ADGRB2/CLSTN1/LZTS1/LRRC4B/LHFPL4/SLC12A5/ARHGAP33/STAU2/PTPN1/LRFN1/PDZD11/RAP2A/SEMA4C/RAB40C/FLOT1/MARK1/POLDIP2/SRGAP2B/LRFN4/RAPGEF1/NUMBL/NLGN2",67
"GO:0097061","dendritic spine organization","33/1506","83/18860",0.397590361445783,4.97911966591465,10.7024932540663,1.24355516372023e-15,2.563636799054e-13,2.14978969598598e-13,"CDC42/CDK5R1/CAMK2B/GRIN2B/MAPRE3/APP/PPFIA2/TANC2/KIF1A/CTNND2/PAK3/DBN1/CDK5/ARC/HOMER1/PAFAH1B1/DLG4/PTPRD/DHX36/DTNBP1/PRNP/ABI2/SRCIN1/INSR/NGEF/NLGN1/EFNA1/FYN/PICK1/ARHGAP33/STAU2/ZMYND8/CAPRIN1",33
